4415;23;2020-07-09;Available
4416;23;2021-04-23;Out of Service
4417;23;2022-01-14;In Use
4418;23;2020-12-06;Out of Service
4419;23;2021-12-13;Maintenance
4420;23;2023-08-17;Out of Service
4421;23;2022-08-15;Out of Service
4422;23;2021-01-08;Out of Service
4423;23;2021-10-27;In Use
4424;23;2023-01-10;In Use
4425;23;2022-10-09;Maintenance
4426;23;2021-09-22;In Use
4427;23;2021-10-23;Maintenance
4428;23;2022-06-21;In Use
4429;23;2021-12-01;Out of Service
4430;23;2021-12-27;Maintenance
4431;23;2021-10-04;Maintenance
4432;23;2023-02-04;Available
4433;23;2021-01-20;Maintenance
4434;23;2021-07-27;Maintenance
4435;23;2022-07-16;Out of Service
4436;23;2022-01-28;In Use
4437;23;2021-09-16;In Use
4438;23;2022-10-26;Out of Service
4439;23;2022-03-05;Out of Service
4440;23;2021-06-10;Available
4441;23;2023-03-13;Maintenance
4442;23;2021-09-18;In Use
4443;23;2022-11-05;Out of Service
4444;23;2023-06-11;Out of Service
4445;23;2021-11-23;Maintenance
4446;23;2022-01-04;Available
4447;23;2021-07-21;Maintenance
4448;23;2023-03-26;Available
4449;23;2021-08-10;In Use
4450;23;2020-01-17;Out of Service
4451;23;2023-09-16;Maintenance
4452;23;2020-04-05;Available
4453;23;2021-02-19;In Use
4454;23;2023-08-17;In Use
4455;23;2022-03-02;Available
4456;23;2021-12-13;Available
4457;23;2022-02-20;In Use
4458;23;2021-08-17;Maintenance
4459;23;2023-10-21;Maintenance
4460;23;2020-08-23;Out of Service
4461;23;2022-09-26;Available
4462;23;2023-01-10;Out of Service
4463;23;2023-01-18;Maintenance
4464;23;2020-04-27;In Use
4465;23;2023-05-24;In Use
4466;23;2021-03-06;Available
4467;23;2023-01-03;Maintenance
4468;23;2023-02-14;In Use
4469;23;2023-07-23;In Use
4470;23;2020-06-05;In Use
4471;23;2020-09-15;Out of Service
4472;23;2022-10-24;Out of Service
4473;23;2021-02-09;Maintenance
4474;23;2022-05-28;Available
4475;23;2020-03-13;Out of Service
4476;23;2023-02-23;In Use
4477;23;2022-06-03;Out of Service
4478;23;2022-12-25;Available
4479;23;2022-10-04;In Use
4480;23;2020-07-22;Out of Service
4481;23;2021-04-15;Maintenance
4482;23;2023-04-08;Available
4483;23;2023-12-04;Out of Service
4484;23;2020-09-16;In Use
4485;23;2022-07-19;Maintenance
4486;23;2020-11-18;Maintenance
4487;23;2023-02-21;Maintenance
4488;23;2023-12-01;Available
4489;23;2023-03-07;Out of Service
4490;23;2023-04-11;Out of Service
4491;23;2023-12-09;Available
4492;23;2023-06-17;Maintenance
4493;23;2020-03-10;Maintenance
4494;23;2021-06-26;Available
4495;23;2023-10-09;Maintenance
4496;23;2022-09-13;Out of Service
4497;23;2021-06-17;Maintenance
4498;23;2020-05-26;Maintenance
4499;23;2021-04-26;Maintenance
4500;23;2022-10-11;Out of Service
4501;23;2023-02-10;Maintenance
4502;23;2021-05-13;In Use
4503;23;2022-02-03;In Use
4504;23;2020-07-27;Maintenance
4505;23;2022-04-28;Out of Service
4506;23;2021-12-28;Maintenance
4507;23;2021-09-12;In Use
4508;23;2020-09-23;Available
4509;23;2023-03-07;Available
4510;23;2023-03-08;Out of Service
4511;23;2021-12-08;Out of Service
4512;23;2021-02-19;In Use
4513;23;2020-11-26;Available
4514;23;2021-02-14;Available
4515;23;2020-01-19;Available
4516;23;2020-07-01;Available
4517;23;2021-03-18;Maintenance
4518;23;2020-10-15;Available
4519;23;2022-04-02;Maintenance
4520;23;2023-06-27;Available
4521;23;2020-11-11;In Use
4522;23;2020-02-13;Maintenance
4523;23;2022-03-18;Maintenance
4524;23;2023-11-03;In Use
4525;23;2021-03-17;In Use
4526;23;2023-11-22;Maintenance
4527;23;2021-09-14;Out of Service
4528;23;2022-10-27;Available
4529;23;2020-11-01;In Use
4530;23;2023-09-09;In Use
4531;23;2022-07-27;Maintenance
4532;23;2023-08-28;In Use
4533;23;2022-09-27;Available
4534;23;2022-04-27;Maintenance
4535;23;2020-01-20;Available
4536;23;2023-03-22;In Use
4537;23;2021-03-17;In Use
4538;23;2023-04-18;Out of Service
4539;23;2021-08-27;In Use
4540;23;2020-06-17;Maintenance
4541;23;2023-03-17;In Use
4542;23;2023-02-27;In Use
4543;23;2021-04-23;Out of Service
4544;23;2023-10-15;In Use
4545;23;2020-07-28;Maintenance
4546;23;2023-05-22;Out of Service
4547;23;2022-01-05;Available
4548;23;2022-12-18;Available
4549;23;2020-06-20;Available
4550;23;2021-12-03;Maintenance
4551;23;2022-02-01;In Use
4552;23;2020-04-21;In Use
4553;23;2022-08-27;Out of Service
4554;23;2023-02-20;Out of Service
4555;23;2021-06-14;Maintenance
4556;23;2020-05-12;Available
4557;23;2020-01-19;Maintenance
4558;23;2021-04-11;Out of Service
4559;23;2022-03-23;Maintenance
4560;23;2022-05-05;Out of Service
4561;23;2021-07-08;In Use
4562;23;2022-12-07;Maintenance
4563;23;2022-08-10;Maintenance
4564;23;2022-04-13;Maintenance
4565;23;2020-10-08;Maintenance
4566;23;2022-08-16;Maintenance
4567;23;2023-02-24;Out of Service
4568;23;2021-04-03;Out of Service
4569;23;2020-06-14;In Use
4570;23;2021-01-16;Available
4571;23;2023-03-12;Out of Service
4572;23;2022-02-22;Out of Service
4573;23;2023-06-24;Out of Service
4574;23;2020-06-06;In Use
4575;23;2021-05-04;Available
4576;23;2021-06-13;Out of Service
4577;23;2022-01-19;In Use
4578;23;2020-07-23;Maintenance
4579;23;2023-01-21;Available
4580;23;2022-09-27;In Use
4581;23;2023-11-15;Maintenance
4582;23;2023-09-02;In Use
4583;23;2020-09-14;Out of Service
4584;23;2023-06-10;Maintenance
4585;23;2020-11-01;Out of Service
4586;23;2021-06-01;Out of Service
4587;23;2022-02-25;Available
4588;23;2020-11-06;In Use
4589;23;2023-02-10;Maintenance
4590;23;2022-02-21;Out of Service
4591;23;2022-11-05;Out of Service
4592;23;2022-12-02;Out of Service
4593;23;2020-11-20;Out of Service
4594;23;2022-07-24;Available
4595;23;2022-09-05;In Use
4596;23;2022-02-03;Available
4597;23;2020-01-04;In Use
4598;23;2020-11-10;Out of Service
4599;23;2022-11-19;Maintenance
4600;23;2023-05-20;Out of Service
4601;24;2022-11-10;Available
4602;24;2020-01-15;In Use
4603;24;2020-02-11;Out of Service
4604;24;2020-08-08;Available
4605;24;2022-02-01;Out of Service
4606;24;2021-06-09;Maintenance
4607;24;2020-08-25;Out of Service
4608;24;2020-09-06;Available
4609;24;2023-11-28;Available
4610;24;2022-12-14;Available
4611;24;2020-10-13;Maintenance
4612;24;2022-01-12;Out of Service
4613;24;2022-01-13;In Use
4614;24;2023-06-26;In Use
4615;24;2023-11-26;Out of Service
4616;24;2021-05-05;In Use
4617;24;2023-11-03;Available
4618;24;2020-06-02;In Use
4619;24;2022-07-02;Available
4620;24;2023-02-08;Available
4621;24;2023-05-22;In Use
4622;24;2020-09-28;Maintenance
4623;24;2020-02-01;Out of Service
4624;24;2023-11-19;In Use
4625;24;2022-04-26;Out of Service
4626;24;2021-12-23;In Use
4627;24;2023-11-17;Available
4628;24;2021-04-06;In Use
4629;24;2020-01-05;Out of Service
4630;24;2023-10-16;In Use
4631;24;2021-05-03;Maintenance
4632;24;2020-05-03;Available
4633;24;2022-11-20;In Use
4634;24;2023-05-01;Maintenance
4635;24;2021-10-25;Out of Service
4636;24;2021-06-27;In Use
4637;24;2022-02-27;Maintenance
4638;24;2023-06-23;In Use
4639;24;2021-11-26;Out of Service
4640;24;2020-07-14;In Use
4641;24;2021-07-28;In Use
4642;24;2021-11-11;Available
4643;24;2023-12-10;Maintenance
4644;24;2021-06-10;Available
4645;24;2020-11-16;Available
4646;24;2021-03-14;In Use
4647;24;2023-03-25;Available
4648;24;2022-07-18;Maintenance
4649;24;2023-09-03;Available
4650;24;2020-01-02;Available
4651;24;2022-08-14;Available
4652;24;2022-09-03;Available
4653;24;2020-03-26;In Use
4654;24;2023-02-06;In Use
4655;24;2022-03-27;In Use
4656;24;2022-04-05;Available
4657;24;2022-11-18;In Use
4658;24;2023-09-15;Available
4659;24;2020-07-07;Maintenance
4660;24;2022-03-23;Maintenance
4661;24;2021-04-03;Out of Service
4662;24;2023-09-20;Maintenance
4663;24;2021-10-15;Out of Service
4664;24;2022-05-08;Available
4665;24;2020-04-09;Out of Service
4666;24;2023-09-08;Out of Service
4667;24;2022-03-25;Available
4668;24;2020-01-08;Maintenance
4669;24;2022-10-14;Out of Service
4670;24;2022-03-26;Available
4671;24;2021-09-21;Maintenance
4672;24;2020-04-28;Available
4673;24;2020-03-10;Available
4674;24;2021-11-22;Available
4675;24;2020-07-05;In Use
4676;24;2020-04-27;Out of Service
4677;24;2022-03-10;Available
4678;24;2023-02-19;In Use
4679;24;2020-03-26;In Use
4680;24;2021-06-18;Available
4681;24;2022-04-23;In Use
4682;24;2022-09-24;Available
4683;24;2022-09-05;Out of Service
4684;24;2020-06-22;Available
4685;24;2023-09-16;Maintenance
4686;24;2021-12-28;In Use
4687;24;2020-06-13;Available
4688;24;2022-04-20;Out of Service
4689;24;2021-06-16;In Use
4690;24;2020-09-17;Out of Service
4691;24;2021-08-08;Maintenance
4692;24;2021-08-07;Maintenance
4693;24;2023-11-19;Maintenance
4694;24;2022-12-05;Available
4695;24;2022-02-09;Available
4696;24;2021-07-04;Maintenance
4697;24;2021-02-12;Available
4698;24;2022-08-05;Out of Service
4699;24;2020-08-22;Available
4700;24;2023-04-04;Out of Service
4701;24;2020-10-04;Maintenance
4702;24;2021-03-17;Out of Service
4703;24;2020-08-08;Out of Service
4704;24;2023-08-25;Maintenance
4705;24;2020-11-27;Maintenance
4706;24;2020-07-21;In Use
4707;24;2023-10-16;Maintenance
4708;24;2022-05-02;Out of Service
4709;24;2023-01-12;Maintenance
4710;24;2022-08-08;Maintenance
4711;24;2023-08-24;In Use
4712;24;2022-06-20;Maintenance
4713;24;2021-07-16;Available
4714;24;2022-02-03;Out of Service
4715;24;2023-03-21;Maintenance
4716;24;2023-02-09;Out of Service
4717;24;2020-10-17;Available
4718;24;2023-01-08;Out of Service
4719;24;2023-04-14;Maintenance
4720;24;2022-02-24;Available
4721;24;2021-04-24;Available
4722;24;2020-06-01;In Use
4723;24;2022-09-14;Maintenance
4724;24;2021-07-16;In Use
4725;24;2021-11-17;Available
4726;24;2023-03-01;In Use
4727;24;2021-02-07;Out of Service
4728;24;2021-07-06;In Use
4729;24;2020-07-26;Out of Service
4730;24;2022-07-02;Available
4731;24;2023-02-13;Maintenance
4732;24;2023-12-16;Out of Service
4733;24;2020-01-05;Out of Service
4734;24;2022-06-02;Out of Service
4735;24;2020-05-04;In Use
4736;24;2023-10-03;Maintenance
4737;24;2023-05-24;Out of Service
4738;24;2021-04-14;Out of Service
4739;24;2023-10-07;Available
4740;24;2020-02-09;Maintenance
4741;24;2023-01-28;Maintenance
4742;24;2021-11-05;Out of Service
4743;24;2022-07-06;Out of Service
4744;24;2022-06-08;Available
4745;24;2022-03-15;In Use
4746;24;2020-08-27;Out of Service
4747;24;2020-11-16;Maintenance
4748;24;2021-02-03;Out of Service
4749;24;2020-01-10;Out of Service
4750;24;2022-09-14;Maintenance
4751;24;2021-06-01;In Use
4752;24;2021-08-12;Out of Service
4753;24;2021-03-23;In Use
4754;24;2020-06-25;Available
4755;24;2022-12-23;Available
4756;24;2023-08-24;Out of Service
4757;24;2020-12-24;Maintenance
4758;24;2022-06-11;Available
4759;24;2023-11-05;Available
4760;24;2020-04-23;In Use
4761;24;2023-06-05;In Use
4762;24;2022-10-17;Maintenance
4763;24;2023-10-25;In Use
4764;24;2023-11-25;Available
4765;24;2021-05-13;Maintenance
4766;24;2022-07-19;In Use
4767;24;2021-07-27;In Use
4768;24;2020-02-04;In Use
4769;24;2020-09-26;In Use
4770;24;2022-03-17;Maintenance
4771;24;2022-01-17;In Use
4772;24;2022-07-04;Maintenance
4773;24;2023-06-03;Out of Service
4774;24;2021-01-06;Available
4775;24;2022-06-20;Maintenance
4776;24;2022-08-08;Available
4777;24;2021-01-22;Out of Service
4778;24;2022-03-22;Available
4779;24;2023-06-15;In Use
4780;24;2020-04-09;Available
4781;24;2020-02-18;Available
4782;24;2022-04-24;Out of Service
4783;24;2022-07-21;In Use
4784;24;2020-03-21;Out of Service
4785;24;2021-10-15;Maintenance
4786;24;2020-07-26;Out of Service
4787;24;2021-07-08;Available
4788;24;2020-09-11;Available
4789;24;2020-08-08;Out of Service
4790;24;2022-07-19;In Use
4791;24;2021-05-05;Out of Service
4792;24;2023-05-09;Out of Service
4793;24;2021-01-03;Maintenance
4794;24;2020-05-27;In Use
4795;24;2022-05-08;In Use
4796;24;2023-02-28;Available
4797;24;2020-12-24;Out of Service
4798;24;2021-02-01;Out of Service
4799;24;2021-03-14;Available
4800;24;2023-05-11;Out of Service
4801;25;2022-10-10;In Use
4802;25;2023-11-14;In Use
4803;25;2023-07-27;In Use
4804;25;2021-06-15;Out of Service
4805;25;2021-02-05;In Use
4806;25;2023-07-26;Out of Service
4807;25;2022-04-20;Maintenance
4808;25;2023-09-20;In Use
4809;25;2021-04-15;In Use
4810;25;2020-09-08;In Use
4811;25;2022-07-14;Out of Service
4812;25;2022-02-24;Available
4813;25;2023-05-11;In Use
4814;25;2021-10-18;In Use
4815;25;2022-11-03;Available
4816;25;2020-11-13;Available
4817;25;2022-01-07;Out of Service
4818;25;2023-10-04;In Use
4819;25;2023-05-22;Available
4820;25;2023-03-22;Maintenance
4821;25;2023-01-13;Maintenance
4822;25;2023-08-05;Out of Service
4823;25;2020-05-19;In Use
4824;25;2022-02-03;In Use
4825;25;2020-01-03;Maintenance
4826;25;2022-02-02;Out of Service
4827;25;2023-10-19;In Use
4828;25;2021-08-14;Out of Service
4829;25;2020-01-18;Out of Service
4830;25;2023-04-12;Maintenance
4831;25;2021-04-19;Out of Service
4832;25;2021-11-10;Maintenance
4833;25;2022-07-07;Available
4834;25;2022-05-20;Out of Service
4835;25;2020-07-15;Available
4836;25;2021-11-11;Out of Service
4837;25;2022-04-24;Maintenance
4838;25;2021-07-09;Out of Service
4839;25;2023-02-25;Available
4840;25;2023-10-12;In Use
4841;25;2022-07-26;Out of Service
4842;25;2023-08-09;Available
4843;25;2020-11-25;Out of Service
4844;25;2023-10-05;In Use
4845;25;2022-07-17;Out of Service
4846;25;2022-04-18;Available
4847;25;2023-03-09;Maintenance
4848;25;2020-06-07;Available
4849;25;2021-06-27;In Use
4850;25;2020-06-08;Maintenance
4851;25;2020-10-20;In Use
4852;25;2022-06-19;Available
4853;25;2021-01-12;In Use
4854;25;2020-04-08;Out of Service
4855;25;2021-07-14;In Use
4856;25;2022-07-22;Out of Service
4857;25;2022-10-18;Available
4858;25;2022-11-19;Out of Service
4859;25;2020-04-06;Out of Service
4860;25;2020-08-05;Available
4861;25;2022-03-17;Maintenance
4862;25;2023-09-09;Out of Service
4863;25;2022-12-16;Out of Service
4864;25;2021-09-12;Maintenance
4865;25;2023-10-14;Available
4866;25;2023-04-04;In Use
4867;25;2023-11-03;Out of Service
4868;25;2021-07-15;Available
4869;25;2022-10-18;Out of Service
4870;25;2021-09-08;Out of Service
4871;25;2023-08-27;Out of Service
4872;25;2021-01-21;In Use
4873;25;2022-12-04;In Use
4874;25;2020-02-26;Maintenance
4875;25;2021-02-28;Available
4876;25;2020-02-27;In Use
4877;25;2023-09-27;Out of Service
4878;25;2023-06-08;In Use
4879;25;2023-06-07;Maintenance
4880;25;2022-12-07;In Use
4881;25;2023-06-10;In Use
4882;25;2021-07-05;Available
4883;25;2023-11-23;Available
4884;25;2021-03-10;Maintenance
4885;25;2020-12-12;Available
4886;25;2020-06-15;Available
4887;25;2023-11-07;In Use
4888;25;2020-04-17;Out of Service
4889;25;2020-10-21;Maintenance
4890;25;2021-01-24;In Use
4891;25;2021-02-11;In Use
4892;25;2022-05-02;Available
4893;25;2023-02-15;Available
4894;25;2022-06-14;Maintenance
4895;25;2020-09-08;Available
4896;25;2023-05-18;In Use
4897;25;2023-12-08;Out of Service
4898;25;2021-10-03;Available
4899;25;2022-10-19;In Use
4900;25;2023-05-01;Available
4901;25;2022-01-12;In Use
4902;25;2021-02-16;Out of Service
4903;25;2022-04-06;Maintenance
4904;25;2020-01-15;Maintenance
4905;25;2022-01-06;Out of Service
4906;25;2021-04-18;Available
4907;25;2022-06-22;Maintenance
4908;25;2020-10-09;Out of Service
4909;25;2020-12-18;Maintenance
4910;25;2021-10-17;Available
4911;25;2023-03-01;Available
4912;25;2021-08-21;Available
4913;25;2023-10-15;In Use
4914;25;2021-04-16;In Use
4915;25;2023-10-09;Out of Service
4916;25;2023-07-27;Available
4917;25;2020-03-02;Maintenance
4918;25;2021-10-09;Out of Service
4919;25;2022-10-15;In Use
4920;25;2021-10-12;In Use
4921;25;2020-09-14;In Use
4922;25;2020-06-23;In Use
4923;25;2022-05-14;Available
4924;25;2022-11-10;In Use
4925;25;2021-11-26;Available
4926;25;2022-05-12;In Use
4927;25;2021-10-10;In Use
4928;25;2023-07-01;Out of Service
4929;25;2021-01-13;Maintenance
4930;25;2020-08-28;Available
4931;25;2020-02-19;In Use
4932;25;2023-12-14;Out of Service
4933;25;2020-09-19;Maintenance
4934;25;2023-02-20;Maintenance
4935;25;2022-08-03;Available
4936;25;2020-07-23;In Use
4937;25;2020-03-17;Out of Service
4938;25;2020-08-13;Maintenance
4939;25;2020-02-12;In Use
4940;25;2022-01-11;Out of Service
4941;25;2022-08-18;Available
4942;25;2020-04-12;Maintenance
4943;25;2022-09-04;In Use
4944;25;2022-11-27;Maintenance
4945;25;2021-12-03;Available
4946;25;2023-03-27;Out of Service
4947;25;2020-05-27;Out of Service
4948;25;2022-09-06;In Use
4949;25;2020-01-05;Out of Service
4950;25;2022-02-15;Available
4951;25;2020-06-11;Maintenance
4952;25;2020-03-02;Maintenance
4953;25;2021-08-27;Available
4954;25;2022-08-17;Available
4955;25;2020-05-13;Available
4956;25;2023-10-09;Available
4957;25;2022-05-04;Out of Service
4958;25;2022-05-03;Maintenance
4959;25;2020-05-12;Out of Service
4960;25;2021-04-11;Out of Service
4961;25;2023-01-14;In Use
4962;25;2021-09-07;Maintenance
4963;25;2021-05-15;Maintenance
4964;25;2022-04-24;Maintenance
4965;25;2022-10-02;Available
4966;25;2021-12-13;Out of Service
4967;25;2022-10-12;In Use
4968;25;2021-01-25;Out of Service
4969;25;2023-07-26;Available
4970;25;2022-01-03;In Use
4971;25;2021-06-15;Maintenance
4972;25;2020-10-02;In Use
4973;25;2022-04-27;Available
4974;25;2022-03-18;Out of Service
4975;25;2022-04-07;Out of Service
4976;25;2023-04-08;Available
4977;25;2020-07-01;Out of Service
4978;25;2020-05-19;Available
4979;25;2022-05-01;Maintenance
4980;25;2022-06-20;Out of Service
4981;25;2023-05-16;Available
4982;25;2021-03-16;Available
4983;25;2022-12-23;In Use
4984;25;2022-11-28;Out of Service
4985;25;2023-02-28;Available
4986;25;2023-01-15;Out of Service
4987;25;2023-06-05;Available
4988;25;2022-01-12;Out of Service
4989;25;2021-01-09;Available
4990;25;2021-09-01;Available
4991;25;2022-12-16;Maintenance
4992;25;2023-06-16;Out of Service
4993;25;2022-06-26;Out of Service
4994;25;2021-04-28;Available
4995;25;2022-12-18;Available
4996;25;2021-08-26;In Use
4997;25;2020-08-24;Available
4998;25;2023-07-04;Maintenance
4999;25;2023-12-15;Maintenance
5000;25;2020-02-18;In Use
5001;26;2023-06-21;Out of Service
5002;26;2020-06-07;In Use
5003;26;2022-06-23;Maintenance
5004;26;2022-05-19;Out of Service
5005;26;2022-05-20;In Use
5006;26;2023-10-18;Out of Service
5007;26;2023-01-18;Available
5008;26;2022-02-16;Available
5009;26;2021-06-05;Available
5010;26;2023-01-06;Out of Service
5011;26;2021-02-25;In Use
5012;26;2023-09-10;Out of Service
5013;26;2022-02-06;Out of Service
5014;26;2022-09-01;Maintenance
5015;26;2023-05-05;In Use
5016;26;2023-01-16;Available
5017;26;2020-01-03;Available
5018;26;2023-08-24;Out of Service
5019;26;2020-04-16;Available
5020;26;2021-12-02;Out of Service
5021;26;2022-08-11;Out of Service
5022;26;2022-02-19;In Use
5023;26;2020-04-08;Out of Service
5024;26;2021-11-21;In Use
5025;26;2022-10-14;In Use
5026;26;2022-05-20;Out of Service
5027;26;2022-01-06;Out of Service
5028;26;2023-11-22;Maintenance
5029;26;2022-05-01;In Use
5030;26;2023-05-15;Available
5031;26;2020-08-01;Available
5032;26;2021-12-27;In Use
5033;26;2021-04-26;Available
5034;26;2023-05-19;In Use
5035;26;2023-05-09;Out of Service
5036;26;2023-06-23;Available
5037;26;2023-04-25;Out of Service
5038;26;2021-03-18;Out of Service
5039;26;2020-04-18;Out of Service
5040;26;2022-04-09;Maintenance
5041;26;2022-01-23;Maintenance
5042;26;2020-07-24;Maintenance
5043;26;2020-07-08;Available
5044;26;2023-03-21;In Use
5045;26;2022-06-18;Available
5046;26;2021-04-14;Available
5047;26;2022-10-22;Available
5048;26;2023-09-21;In Use
5049;26;2021-05-04;Available
5050;26;2023-11-19;Out of Service
5051;26;2021-02-10;Maintenance
5052;26;2023-03-13;Maintenance
5053;26;2022-04-15;Out of Service
5054;26;2022-11-27;Available
5055;26;2021-01-08;Out of Service
5056;26;2020-10-25;Maintenance
5057;26;2021-09-12;Available
5058;26;2023-07-02;Maintenance
5059;26;2020-01-27;Available
5060;26;2022-07-04;In Use
5061;26;2021-01-26;Available
5062;26;2020-03-02;Maintenance
5063;26;2023-11-28;Maintenance
5064;26;2021-02-17;Out of Service
5065;26;2022-03-16;In Use
5066;26;2023-08-19;In Use
5067;26;2022-07-18;Out of Service
5068;26;2020-08-22;Maintenance
5069;26;2023-02-06;Maintenance
5070;26;2021-03-07;In Use
5071;26;2023-01-07;Available
5072;26;2021-02-05;Available
5073;26;2020-04-05;In Use
5074;26;2022-03-04;Out of Service
5075;26;2021-05-13;Available
5076;26;2023-12-05;Available
5077;26;2022-02-09;Available
5078;26;2022-01-02;Available
5079;26;2022-12-03;Available
5080;26;2021-03-09;In Use
5081;26;2023-01-02;Maintenance
5082;26;2020-05-17;Maintenance
5083;26;2020-02-27;Out of Service
5084;26;2020-08-26;Out of Service
5085;26;2023-09-28;Available
5086;26;2021-08-08;In Use
5087;26;2020-07-17;Out of Service
5088;26;2022-08-04;In Use
5089;26;2023-05-16;Maintenance
5090;26;2023-11-07;In Use
5091;26;2020-09-25;Out of Service
5092;26;2020-07-28;Maintenance
5093;26;2022-10-13;Out of Service
5094;26;2021-07-01;Available
5095;26;2023-08-12;Maintenance
5096;26;2023-10-09;Maintenance
5097;26;2021-03-26;Available
5098;26;2021-09-23;Available
5099;26;2021-11-08;Out of Service
5100;26;2021-11-05;Maintenance
5101;26;2020-07-13;In Use
5102;26;2020-05-06;Out of Service
5103;26;2022-03-21;Maintenance
5104;26;2022-09-05;Available
5105;26;2020-11-01;In Use
5106;26;2023-11-25;Available
5107;26;2022-03-06;Out of Service
5108;26;2020-01-16;Maintenance
5109;26;2022-05-12;Available
5110;26;2020-11-10;Out of Service
5111;26;2020-11-26;In Use
5112;26;2021-10-12;Out of Service
5113;26;2023-04-07;In Use
5114;26;2023-03-05;Maintenance
5115;26;2021-10-22;In Use
5116;26;2020-09-02;Available
5117;26;2023-10-24;In Use
5118;26;2023-09-13;Out of Service
5119;26;2022-04-17;In Use
5120;26;2022-09-27;Available
5121;26;2021-04-09;In Use
5122;26;2020-08-09;Available
5123;26;2021-09-19;Available
5124;26;2022-01-15;Available
5125;26;2021-08-12;In Use
5126;26;2021-12-03;Available
5127;26;2022-08-14;Available
5128;26;2022-01-17;Maintenance
5129;26;2020-11-26;Out of Service
5130;26;2021-10-06;Out of Service
5131;26;2022-01-24;Maintenance
5132;26;2023-09-06;Out of Service
5133;26;2023-01-17;Maintenance
5134;26;2022-06-25;Out of Service
5135;26;2023-08-11;Maintenance
5136;26;2021-01-21;Maintenance
5137;26;2021-10-20;Maintenance
5138;26;2021-07-24;Available
5139;26;2023-07-04;In Use
5140;26;2020-10-18;Available
5141;26;2022-06-14;In Use
5142;26;2022-12-09;Available
5143;26;2022-11-06;Out of Service
5144;26;2020-12-14;Out of Service
5145;26;2020-11-05;In Use
5146;26;2020-02-10;Available
5147;26;2022-02-12;In Use
5148;26;2022-03-12;In Use
5149;26;2023-01-28;Maintenance
5150;26;2023-04-07;Available
5151;26;2023-02-04;In Use
5152;26;2022-01-01;Out of Service
5153;26;2022-11-20;Available
5154;26;2020-07-06;Out of Service
5155;26;2023-02-07;Maintenance
5156;26;2020-03-12;In Use
5157;26;2023-02-21;In Use
5158;26;2021-06-07;In Use
5159;26;2020-06-26;Maintenance
5160;26;2022-09-07;Maintenance
5161;26;2021-03-09;Maintenance
5162;26;2023-04-12;Available
5163;26;2022-06-19;In Use
5164;26;2021-10-12;Maintenance
5165;26;2021-06-15;Out of Service
5166;26;2021-08-28;Available
5167;26;2023-10-25;Available
5168;26;2022-07-11;Out of Service
5169;26;2020-01-05;Available
5170;26;2023-03-17;Available
5171;26;2020-12-14;Available
5172;26;2021-10-18;Maintenance
5173;26;2020-09-01;Out of Service
5174;26;2020-01-18;Available
5175;26;2020-06-18;Maintenance
5176;26;2023-07-18;Available
5177;26;2020-08-11;In Use
5178;26;2021-12-13;Out of Service
5179;26;2023-07-05;Available
5180;26;2023-07-25;Maintenance
5181;26;2020-11-10;In Use
5182;26;2021-11-04;Maintenance
5183;26;2022-11-02;Available
5184;26;2023-02-08;Maintenance
5185;26;2020-01-12;Out of Service
5186;26;2020-04-14;Out of Service
5187;26;2021-09-11;Available
5188;26;2021-03-19;Available
5189;26;2022-01-27;Maintenance
5190;26;2020-11-18;Maintenance
5191;26;2020-06-16;Available
5192;26;2022-07-11;Available
5193;26;2023-05-10;Out of Service
5194;26;2021-03-20;In Use
5195;26;2023-05-11;In Use
5196;26;2021-04-23;In Use
5197;26;2020-04-03;Out of Service
5198;26;2021-08-05;In Use
5199;26;2022-05-22;Out of Service
5200;26;2022-03-20;Available
5201;27;2022-11-24;Maintenance
5202;27;2021-01-08;Available
5203;27;2021-05-28;Out of Service
5204;27;2023-01-20;Available
5205;27;2020-10-16;In Use
5206;27;2022-03-19;Out of Service
5207;27;2022-05-27;Out of Service
5208;27;2022-03-06;Out of Service
5209;27;2020-04-12;In Use
5210;27;2020-07-25;Out of Service
5211;27;2023-01-15;Available
5212;27;2020-02-10;Out of Service
5213;27;2022-12-10;Out of Service
5214;27;2023-01-26;Maintenance
5215;27;2020-02-19;Maintenance
5216;27;2020-12-17;In Use
5217;27;2021-06-18;Available
5218;27;2020-10-10;In Use
5219;27;2023-12-26;Out of Service
5220;27;2020-03-05;Out of Service
5221;27;2023-03-07;Maintenance
5222;27;2022-06-17;Out of Service
5223;27;2021-02-22;Available
5224;27;2023-04-24;Available
5225;27;2023-11-24;Maintenance
5226;27;2020-01-10;Out of Service
5227;27;2021-02-19;Out of Service
5228;27;2023-02-02;In Use
5229;27;2021-05-22;Maintenance
5230;27;2022-10-25;Available
5231;27;2022-10-27;In Use
5232;27;2020-06-25;Available
5233;27;2020-05-27;In Use
5234;27;2021-03-12;In Use
5235;27;2022-05-28;In Use
5236;27;2020-12-13;Available
5237;27;2023-06-04;Maintenance
5238;27;2021-07-25;Available
5239;27;2022-09-13;In Use
5240;27;2022-08-16;Maintenance
5241;27;2022-02-28;Available
5242;27;2023-08-09;Available
5243;27;2021-07-17;Out of Service
5244;27;2023-05-24;Available
5245;27;2021-11-21;Out of Service
5246;27;2023-05-20;Maintenance
5247;27;2020-12-18;Available
5248;27;2021-07-02;Available
5249;27;2020-02-10;Available
5250;27;2020-06-19;Available
5251;27;2020-04-21;Maintenance
5252;27;2022-02-03;Out of Service
